virus tax id	virus name 	virusqueryname	virus lineage	host tax id	host name	hostlineage	source
2081624	Gage	Mycobacterium phage Gage	"['Mycobacterium phage Gage', 'unclassified Kostyavirus', 'Kostyavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2126813	GageAP	Mycobacterium phage GageAP	"['Mycobacterium phage GageAP', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1486472	Gaia	Mycobacterium phage Gaia	"['Mycobacterium phage Gaia', 'Mycobacterium virus Gaia', 'Gaiavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1647469	GAL1	Gordonia phage GAL1	"['Gordonia phage GAL1', 'Gordonia virus GAL1', 'Galunavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	84096	Gordonia alkanivorans DSMZ 44369	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2301612	Galactic	Mycobacterium phage Galactic	"['Mycobacterium phage Galactic', 'unclassified Cheoctovirus', 'Cheoctovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2591208	Galadriel	Gordonia phage Galadriel	"['Gordonia phage Galadriel', 'unclassified Vividuovirus', 'Vividuovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1772326	Galaxy	Arthrobacter phage Galaxy	"['Arthrobacter phage Galaxy', 'Arthrobacter virus Galaxy', 'Galaxyvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1771959	Arthrobacter sp.  ATCC 21022	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Gambino	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	2055	Gordonia terrae 3612	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2301613	Gancho	Mycobacterium phage Gancho	"['Mycobacterium phage Gancho', 'unclassified Gilesvirus', 'Gilesvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Gandalph	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Ganymede	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1873696	Gardann	Mycobacterium phage Gardann	"['Mycobacterium phage Gardann', 'unclassified Bronvirus', 'Bronvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1970789	GardenSalsa	Mycobacterium phage GardenSalsa	"['Mycobacterium phage GardenSalsa', 'unclassified Reyvirus', 'Reyvirus', 'Mclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2250377	Gareth	Mycobacterium phage Gareth	"['Mycobacterium phage Gareth', 'unclassified Pegunavirus', 'Pegunavirus', 'Bclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2182353	Gargoyle	Microbacterium phage Gargoyle	"['Microbacterium phage Gargoyle', 'unclassified Ilzatvirus', 'Ilzatvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2593347	Gator	Mycobacterium phage Gator	"['Mycobacterium phage Gator', 'unclassified Kostyavirus', 'Kostyavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1852567	Gattaca	Mycobacterium phage Gattaca	"['Mycobacterium phage Gattaca', 'Mycobacterium virus Mosmoris', 'Marvinvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2652419	GaugeLDP	Mycobacterium phage GaugeLDP	"['Mycobacterium phage GaugeLDP', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2250393	GEazy	Gordonia phage GEazy	"['Gordonia phage GEazy', 'unclassified Bowservirus', 'Bowservirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2094132	Gelo	Microbacterium phage Gelo	"['Microbacterium phage Gelo', 'unclassified Ilzatvirus', 'Ilzatvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2315538	Gemini	Mycobacterium phage Gemini	"['Mycobacterium phage Gemini', 'unclassified Kostyavirus', 'Kostyavirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2500804	Gemma	Mycobacterium phage Gemma	"['Mycobacterium phage Gemma', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2250403	GeneCoco	Mycobacterium phage GeneCoco	"['Mycobacterium phage GeneCoco', 'unclassified Pegunavirus', 'Pegunavirus', 'Bclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2024010	GenevaB15	Mycobacterium phage GenevaB15	"['Mycobacterium phage GenevaB15', 'unclassified Reyvirus', 'Reyvirus', 'Mclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1891963	Gengar	Mycobacterium phage Gengar	"['Mycobacterium phage Gengar', 'unclassified Timquatrovirus', 'Timquatrovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2502445	Genie2	Streptomyces phage Genie2	"['Streptomyces phage Genie2', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1916	Streptomyces lividans JI 1326	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2483670	Geodirt	Gordonia phage Geodirt	"['Gordonia phage Geodirt', 'unclassified Vividuovirus', 'Vividuovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1034133	George	Mycobacterium phage George	"['Mycobacterium virus George', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Georgie2	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2596979	Geostin	Streptomyces phage Geostin	"['Streptomyces phage Geostin', 'unclassified Podoviridae', 'Podoviridae', 'Caudovirales', 'Viruses']"	1930	Streptomyces scabiei RL-34	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2599863	Geraldini	Mycobacterium phage Geraldini	"['Mycobacterium phage Geraldini', 'unclassified Timquatrovirus', 'Timquatrovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2027894	Geralt	Mycobacterium phage Geralt	"['Mycobacterium phage Geralt', 'unclassified Cheoctovirus', 'Cheoctovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2599854	Gershwin	Microbacterium phage Gershwin	"['Microbacterium phage Gershwin', 'unclassified Ilzatvirus', 'Ilzatvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2315531	Getalong	Gordonia phage Getalong	"['Gordonia phage Getalong', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2301551	Gex	Mycobacterium phage Gex	"['Mycobacterium phage Gex', 'unclassified Charlievirus', 'Charlievirus', 'Nclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1887647	Ghobes	Gordonia phage Ghobes	"['Gordonia phage Ghobes', 'Gordonia virus Ghobes', 'Ghobesvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1034134	Ghost	Mycobacterium phage Ghost	"['Mycobacterium phage Ghost', 'Mycobacterium virus Bxz1', 'Bixzunavirus', 'Myoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Giantsbane	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1665	Arthrobacter globiformis B-2979	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2599843	Gibbin	Gordonia phage Gibbin	"['Gordonia phage Gibbin', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	36822	Gordonia rubripertincta NRRL B-16540	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2593334	Gibbles	Gordonia phage Gibbles	"['Gordonia phage Gibbles', 'unclassified Orchidvirus', 'Orchidvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae CAG3	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2652405	Gibbous	Gordonia phage Gibbous	"['Gordonia phage Gibbous', 'unclassified Emalynvirus', 'Emalynvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	36822	Gordonia rubripertincta NRRL B-16540	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2500796	Gibson	Streptomyces phage Gibson	"['Streptomyces phage Gibson', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1911	Streptomyces griseus ATCC 10137	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2027895	Gideon	Mycobacterium phage Gideon	"['Mycobacterium phage Gideon', 'unclassified Liefievirus', 'Liefievirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Gilda	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
480808	Giles	Mycobacterium phage Giles	"['Mycobacterium phage Giles', 'Mycobacterium virus Giles', 'Gilesvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2599890	Gilgamesh	Streptomyces phage Gilgamesh	"['Streptomyces phage Gilgamesh', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1916	Streptomyces lividans JI 1326	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2488789	Gilson	Streptomyces phage Gilson	"['Streptomyces phage Gilson', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	146922	Streptomyces griseofuscus ATCC 23916	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Gina	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	199592	Microbacterium paraoxydans NWU1	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2502447	GingkoMaracino	Mycobacterium phage GingkoMaracino	"['Mycobacterium phage GingkoMaracino', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1675550	Girafales	Mycobacterium phage Girafales	"['Mycobacterium phage Girafales', 'unclassified Cheoctovirus', 'Cheoctovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Mycolicibacterium smegmatis', 'Mycolicibacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
