	virus tax id	virus name	host tax id	Kingdom	Phylum	Class	Order	Family	Genus	Species	7	8
4431	1147157	Escherichia phage mEp234	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4432	1147153	Escherichia phage mEpX1	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4433	1147154	Escherichia phage mEpX2	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4434	489779	Escherichia phage Min27	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4435	1675606	Escherichia phage Murica	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4436	1837930	Escherichia phage MX01	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4437	338106	Escherichia phage NC28	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4438	338110	Escherichia phage NC29	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4439	338103	Escherichia phage NC35	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4440	1237159	Escherichia phage NJ01	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4441	1150869	Escherichia phage P13374	1206746.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4442	1572753	Escherichia phage P483	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4443	1572754	Escherichia phage P694	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4444	1660365	Escherichia phage PA2	1005487.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4445	1660368	Escherichia phage PA28	1005501.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4446	1273738	Escherichia phage PBECO 4	1045010.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4447	1498170	Escherichia phage PE3-1	2170723.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4448	1229753	Escherichia phage phAPEC8	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4449	926589	Escherichia phage PhaxI	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4450	1458706	Escherichia phage phi191	397453.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4451	2507234	Escherichia phage phiK	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4452	1141519	Escherichia phage phiKT	1884818.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4453	343516	Escherichia phage phiV10	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4454	1540097	Escherichia phage Pollock	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4455	1649239	Escherichia phage pro147	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4456	1649240	Escherichia phage pro483	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4457	1673871	Escherichia phage QL01	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4458	31533	Escherichia phage RB3	37762.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4459	1590550	Escherichia phage RCS47	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4460	1540098	Escherichia phage Seurat	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4461	1720493	Escherichia phage slur01	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4462	1720494	Escherichia phage slur02	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4463	1720496	Escherichia phage slur03	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4464	1720497	Escherichia phage slur04	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4465	1720498	Escherichia phage slur05	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4466	1720500	Escherichia phage slur07	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4467	1728958	Escherichia phage slur09	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4468	1720504	Escherichia phage slur14	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4469	1720495	Escherichia phage slur16	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4470	2496545	Escherichia phage SRT8	511693.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4471	2005047	Escherichia phage ST0	2072452.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4472	194949	Escherichia phage Stx2 II	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4473	1718606	Escherichia phage SUSP1	511145.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4474	1718669	Escherichia phage SUSP2	511145.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4475	1124654	Escherichia phage TL-2011b	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4476	1124654	Escherichia phage TL-2011b	991913.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4477	1124655	Escherichia phage TL-2011c	991913.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4478	1837867	Escherichia phage UFV-AREG1	1045010.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4479	1981500	Escherichia phage V18	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4480	399183	Escherichia phage V5	1045010.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4481	1541883	Escherichia phage vB_EcoM-ep3	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4482	1815590	Escherichia phage vB_EcoM-UFV13	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4483	1555238	Escherichia phage vB_EcoM-VpaE1	37762.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4484	1495285	Escherichia phage vB_EcoM_112	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4485	1141141	Escherichia phage vB_EcoM_ACG-C40	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4486	1873990	Escherichia phage vB_EcoM_Alf5	83333.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4487	1636202	Escherichia phage vB_EcoM_AYO145A	991919.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4488	669875	Escherichia phage vB_EcoM_ECO1230-10	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4489	1970797	Escherichia phage vB_EcoM_ECOO78	2072463.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4490	1430444	Escherichia phage vB_EcoM_JS09	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4491	1430444	Escherichia phage vB_EcoM_JS09	37762.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4492	1391224	Escherichia phage vB_EcoM_PhAPEC2	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4493	1567027	Escherichia phage vB_EcoM_VR20	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4494	1567028	Escherichia phage vB_EcoM_VR25	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4495	1567029	Escherichia phage vB_EcoM_VR26	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4496	700939	Escherichia phage vB_EcoM_VR7	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4497	866553	Escherichia phage vB_EcoP_24B	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4498	1054461	Escherichia phage vB_EcoP_G7C	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4499	1054461	Escherichia phage vB_EcoP_G7C	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4500	1755695	Escherichia phage vB_EcoP_GA2A	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4501	1395983	Escherichia phage vB_EcoP_PhAPEC5	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4502	1391223	Escherichia phage vB_EcoP_PhAPEC7	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4503	1519788	Escherichia phage vB_EcoP_SU10	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4504	2047801	Escherichia phage VB_EcoS-Golestan	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4505	1416028	Escherichia phage vB_EcoS_AHP42	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4506	1416030	Escherichia phage vB_EcoS_AHS24	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4507	1416031	Escherichia phage vB_EcoS_AKS96	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4508	1446489	Escherichia phage vB_EcoS_FFH1	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4509	1141140	Escherichia phage vB_Eco_ACG-M12	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4510	338105	Escherichia phage WA45	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4511	1837931	Escherichia phage WG01	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4512	1054480	Escherichia phage wV7	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4513	576791	Escherichia phage wV8	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4514	1567004	Escherichia phage YD-2008.s	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4515	194948	Escherichia Stx1 converting phage	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4516	1506453	Escherichia Stx1-converting recombinant phage HUN/2013	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4517	29252	Escherichia virus 186	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4518	29252	Escherichia virus 186	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4519	1112008	Escherichia virus AKFV33	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4520	10707	Escherichia virus BF23	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4521	10707	Escherichia virus BF23	90371.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 salmonella	 salmonella enterica		
4522	329853	Escherichia virus BZ13	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4523	1987159	Escherichia virus CBA120	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4524	1987159	Escherichia virus CBA120	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4525	1567006	Escherichia virus DT57C	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4526	491003	Escherichia virus EPS7	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4527	39804	Escherichia virus FI	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4528	352889	Escherichia virus H8	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4529	10742	Escherichia virus HK022	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4530	10742	Escherichia virus HK022	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4531	37554	Escherichia virus HK97	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4532	10869	Escherichia virus I22	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4533	1920998	Escherichia virus Jk06	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4534	1245890	Escherichia virus JL1	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4535	187764	Escherichia virus K1-5	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4536	344022	Escherichia virus K1E	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4537	1920999	Escherichia virus KP26	28147.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 salmonella	 salmonella enterica		
4538	1920999	Escherichia virus KP26	59201.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 salmonella	 salmonella enterica		
4539	1920999	Escherichia virus KP26	83334.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4540	10710	Escherichia virus Lambda	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4541	1977402	Escherichia virus M13	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4542	329852	Escherichia virus MS2	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4543	329852	Escherichia virus MS2	331112.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4544	10677	Escherichia virus Mu	543.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales					
4545	10677	Escherichia virus Mu	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4546	40631	Escherichia virus N15	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4547	40631	Escherichia virus N15	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4548	10752	Escherichia virus N4	83333.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4549	10678	Escherichia virus P1	543.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales					
4550	10678	Escherichia virus P1	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4551	10679	Escherichia virus P2	543.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales					
4552	10679	Escherichia virus P2	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4553	10679	Escherichia virus P2	1137135.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4554	490103	Escherichia virus phiEco32	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4555	10847	Escherichia virus phiX174	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4556	10847	Escherichia virus phiX174	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4557	39803	Escherichia virus Qbeta	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4558	1914209	Escherichia virus RB14	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4559	329381	Escherichia virus RB16	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
4560	45406	Escherichia virus RB32	561.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae				
4561	45406	Escherichia virus RB32	562.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 escherichia			
