#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
"E.coli and Shigella","FSIS1703755",,"PDT000235731.2","2017-08-23T17:36:52Z","USA:OK","animal-swine-market swine","environmental/other",,,,,"SAMN07537143",,"aadA1,blaEC,fosA7,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS1703763",,"PDT000235732.2","2017-08-23T17:36:52Z","USA:IL","animal-swine-market swine","environmental/other",,,,,"SAMN07537151",,"abc-f,aph(3'')-Ib,aph(3')-IIa,aph(6)-Id,blaEC,blaTEM-1,ble,qnrB19,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS1703521",,"PDT000235736.2","2017-08-23T17:36:53Z","USA:MI","animal-cattle-dairy cow","environmental/other",,,,,"SAMN07537142",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","FSIS1703756",,"PDT000235738.2","2017-08-23T17:36:53Z","USA:CA","animal-cattle-beef cow","environmental/other",,,,,"SAMN07537144",,"blaEC,qnrB19,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS1703762",,"PDT000235744.2","2017-08-23T17:36:54Z","USA:WI","animal-cattle-steer","environmental/other",,,,,"SAMN07537150",,"aph(3'')-Ib,aph(6)-Id,blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS1703758",,"PDT000235745.2","2017-08-23T17:36:54Z","USA:NC","animal-swine-market swine","environmental/other",,,,,"SAMN07537146",,"aadA2,ant(2'')-Ia,blaEC,qacEdelta1,sul1,tet(A),tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS1703757",,"PDT000235747.2","2017-08-23T17:36:55Z","USA:MD","animal-cattle-dairy cow","environmental/other",,,,,"SAMN07537145",,"aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaEC,floR,qacG2,sul2,tet(A),tet(M)","PDG000000004.1583"
"E.coli and Shigella","FSIS1703764",,"PDT000235749.2","2017-08-23T17:36:55Z","USA:CA","animal-cattle-dairy cow","environmental/other",,,,,"SAMN07537152",,"aph(3'')-Ib,aph(6)-Id,blaEC,floR,sul2,tet(A),tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS1703759",,"PDT000235756.2","2017-08-23T17:36:56Z","USA:TX","animal-cattle-steer","environmental/other",,,,,"SAMN07537147",,"aph(3'')-Ib,aph(6)-Id,blaEC,floR,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS1703765",,"PDT000235757.2","2017-08-23T17:36:56Z","USA:MN","Animal-Turkey-Young Turkey","environmental/other",,,,,"SAMN07537157",,"aph(3'')-Ib,aph(6)-Id,blaEC,floR,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS1703760",,"PDT000235758.2","2017-08-23T17:36:56Z","USA:MI","animal-swine-market swine","environmental/other",,,,,"SAMN07537148",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","FSIS1703761",,"PDT000235759.2","2017-08-23T17:36:56Z","USA:IL","animal-cattle-steer","environmental/other",,,,,"SAMN07537149",,"aph(3'')-Ib,aph(6)-Id,blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","NC_STEC242",,"PDT000235842.2","2017-08-23T21:25:58Z","USA:TN","manure","environmental/other",,,,,"SAMN07469552",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","NC_STEC250",,"PDT000235935.5","2018-06-26T23:05:49Z","USA:TN","Chicken House 1 Fly Trap - Outside","environmental/other",,,,,"SAMN07469544",,"aac(3)-VIa,aadA1,blaEC,qacEdelta1,sul1,sul2,tet,tet(A)","PDG000000004.1583"
"E.coli and Shigella","I2017011908-S4",,"PDT000235958.2","2017-08-24T05:39:40Z","USA:MN","feces","environmental/other",,,,,"SAMN07509377",,"aph(3'')-Ib,aph(6)-Id,blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","PSU_0114",,"PDT000236265.2","2017-08-24T16:46:45Z","USA:CA","water","environmental/other",,,,,"SAMN07509476",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","PSU_0115",,"PDT000236266.2","2017-08-24T16:46:45Z","USA:CA","water","environmental/other",,,,,"SAMN07509471",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","PSU_0113",,"PDT000236267.2","2017-08-24T17:47:21Z","USA:CA","water","environmental/other",,,,,"SAMN07509478",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","NC_STEC253",,"PDT000236349.5","2018-06-26T23:05:47Z","USA:TN","Chicken House 3 Inside Back Fly Trap","environmental/other",,,,,"SAMN07469541",,"aac(3)-VIa,aadA1,blaEC,blaTEM-1,qacE,qacEdelta1,sul1,tet,tet(A)","PDG000000004.1583"
"E.coli and Shigella","NC_STEC256",,"PDT000236380.2","2017-08-25T17:40:56Z","USA:TN","water","environmental/other",,,,,"SAMN07469538",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","SZM531-1",,"PDT000237131.1","2017-08-25T15:09:46Z","China:Shenzhen","food","environmental/other",,,,,"SAMN07193014","GCA_002270115.1","aadA1,aadA2,aph(3')-Ia,blaEC,bleO,cmlA1,dfrA12,mcr-1.1,mef(B),qacL,qnrS1,sul3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","SZM489-1",,"PDT000237132.1","2017-08-25T15:10:18Z","China:Shenzhen","food","environmental/other",,,,,"SAMN07193015","GCA_002270155.1","aadA1,aadA2,aph(3')-Ia,blaEC,bleO,cmlA1,dfrA12,mcr-1.1,mef(B),oqxA,oqxB,qacL,qnrS1,sul3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","SZM537-1",,"PDT000237133.1","2017-08-25T15:10:20Z","China:Shenzhen","food","environmental/other",,,,,"SAMN07193013","GCA_002270165.1","aac(3)-IId,aadA2,blaEC,bleO,dfrA12,mcr-1.1,oqxA,oqxB,qacL,qnrS1,sul3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","SZM584-1",,"PDT000237134.1","2017-08-25T15:10:23Z","China:Shenzhen","food","environmental/other",,,,,"SAMN07193012","GCA_002270175.1","aadA1,aadA2,blaEC,cmlA1,dfrA12,floR,mcr-1.1,qacL,sul2,tet(A),tet(M)","PDG000000004.1583"
"E.coli and Shigella","SZH29-1",,"PDT000237135.1","2017-08-25T15:10:31Z","China:Shenzhen","clinical","environmental/other",,,,,"SAMN07193010","GCA_002270125.1","aac(3)-IV,aadA1,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaCTX-M-14,blaEC,blaTEM-1,bleO,cmlA1,dfrA1,dfrA12,erm(B),floR,fosA3,mcr-1.1,mef(B),mph(A),oqxA,oqxB,qacE,qacL,qnrS1,sul1,sul2,sul3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","SZH3951",,"PDT000237136.1","2017-08-25T15:10:43Z","China:Shenzhen","clinical","environmental/other",,,,,"SAMN07193009","GCA_002270225.1","aac(3)-IV,aadA1,aadA2,aph(3')-Ia,aph(4)-Ia,blaCTX-M-14,blaEC,bleO,cmlA1,dfrA1,floR,fosA3,mcr-1.1,oqxA,oqxB,qacE,qacL,sul1,sul2,sul3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","SZM457-1",,"PDT000237137.1","2017-08-25T15:11:04Z","China:Shenzhen","food","environmental/other",,,,,"SAMN07193011","GCA_002270245.1","aadA1,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,blaTEM-1,bleO,cmlA1,dfrA12,floR,mcr-1.1,mef(B),oqxA,oqxB,qacL,qnrS1,sul2,sul3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","SZM334-1",,"PDT000237138.1","2017-08-25T15:11:06Z","China:Shenzhen","food","environmental/other",,,,,"SAMN07193008","GCA_002270255.1","aadA1,aadA2,aph(3')-Ia,blaEC,cmlA1,dfrA12,floR,lnu(F),mcr-1.1,mef(B),qacL,qnrS1,sul3,tet(A),tet(M)","PDG000000004.1583"
"E.coli and Shigella","I2017012650-S7",,"PDT000237865.4","2017-09-28T02:47:29Z","USA:MN","feces","environmental/other",,,,,"SAMN07568480",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","I2017012658-S6",,"PDT000237866.4","2017-09-28T02:47:29Z","USA:MN","feces","environmental/other",,,,,"SAMN07568479",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","I2017012646-S8",,"PDT000237874.4","2017-09-28T02:47:30Z","USA:MN","feces","environmental/other",,,,,"SAMN07568481",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","E2",,"PDT000238071.1","2017-08-29T21:09:21Z","China","feces","environmental/other","rat",,,,"SAMN07251585","GCA_002277135.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","CFSAN061770",,"PDT000238072.2","2017-09-05T16:57:46Z","Egypt","Raw milk cheese","environmental/other",,,,,"SAMN06928086","GCA_002278115.2","aac(3)-IIa,aac(3)-IId,aadA1,aadA2,ant(3''),aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,blaTEM-1,cmlA1,dfrA17,floR,mcr-1,qacL,sul2,sul3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","179810","VT+ E. coli NOT isolated","PDT000238210.2","2017-08-31T16:44:25Z","United Kingdom: United Kingdom","animal","environmental/other",,,,,"SAMN05966617",,"aac(3)-IV,aadA1,aadA2,aph(4)-Ia,blaEC,blaTEM-1,cmlA1,dfrA12,mef(B),qacL,sul3","PDG000000004.1583"
"E.coli and Shigella","FSIS11704076",,"PDT000239188.2","2017-09-06T18:34:37Z","USA:KS","animal-cattle-heifer","environmental/other",,,,,"SAMN07608073",,"abc-f,aph(3'')-Ib,aph(3')-IIa,aph(6)-Id,blaEC,ble,qacEdelta1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704072",,"PDT000239190.2","2017-09-06T18:34:37Z","USA:NE","animal-cattle-heifer","environmental/other",,,,,"SAMN07608069",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","FSIS11704073",,"PDT000239208.2","2017-09-06T19:35:57Z","USA:TX","animal-cattle-heifer","environmental/other",,,,,"SAMN07608070",,"aph(3'')-Ib,aph(6)-Id,blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704080",,"PDT000239225.2","2017-09-06T19:36:00Z","USA:WI","animal-chicken-young chicken","environmental/other",,,,,"SAMN07608076",,"aac(3)-VIa,aph(3'')-Ib,aph(3')-IIa,aph(6)-Ic,aph(6)-Id,blaEC,ble,qacEdelta1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704075",,"PDT000239245.2","2017-09-06T19:36:03Z","USA:AZ","animal-cattle-steer","environmental/other",,,,,"SAMN07608072",,"aadA1,aadA2,aph(3')-Ia,blaEC,cmlA1,floR,qacL,sul3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AK1",,"PDT000240257.1","2017-09-11T20:03:56Z","India: Aligarh Hospital, Aligarh","Water Sewage","environmental/other",,,,,"SAMN07459800","GCA_002289425.1","aac(3)-IIa,aadA2,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaNDM-4,blaTEM-1,ble,dfrA12,dfrA14,qacEdelta1,qnrS1,rmtB1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","JEONG-5446",,"PDT000240310.1","2017-09-12T18:07:58Z","USA: FL","Calf","environmental/other","Bos taurus",,,,"SAMN04160752","GCA_002291105.1","aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaEC,floR,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","JEONG-5650",,"PDT000240311.1","2017-09-12T18:08:12Z","USA: FL","Calf","environmental/other","Bos taurus",,,,"SAMN04160758","GCA_002291115.1","bla,blaCTX-M-1,blaEC","PDG000000004.1583"
"E.coli and Shigella","FSIS11704215",,"PDT000240664.2","2017-09-14T23:29:56Z","USA:MI","Animal-Turkey-Young Turkey","environmental/other",,,,,"SAMN07645988",,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,blaTEM-1,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704221",,"PDT000240665.2","2017-09-14T23:29:57Z","USA:KS","animal-cattle-steer","environmental/other",,,,,"SAMN07645994",,"aph(3'')-Ib,aph(6)-Id,blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704220",,"PDT000240669.2","2017-09-14T23:29:58Z","USA:WI","animal-swine-sow","environmental/other",,,,,"SAMN07645993",,"blaCMY-2,blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704217",,"PDT000240674.2","2017-09-14T23:29:59Z","USA:MN","Animal-Turkey-Young Turkey","environmental/other",,,,,"SAMN07645990",,"blaEC,blaHER-3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704224",,"PDT000240678.2","2017-09-14T23:30:00Z","USA:WV","animal-cattle-beef cow","environmental/other",,,,,"SAMN07645996",,"aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaEC,floR,qacG2,sul2,tet(A),tet(C),tet(M)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704209",,"PDT000240685.2","2017-09-14T23:30:02Z","USA:GA","animal-chicken-young chicken","environmental/other",,,,,"SAMN07645982",,"aac(3)-VIa,aadA1,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704212",,"PDT000240686.2","2017-09-14T23:30:02Z","USA:KY","animal-swine-market swine","environmental/other",,,,,"SAMN07645985",,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704216",,"PDT000240692.2","2017-09-14T23:30:04Z","USA:CA","animal-swine-market swine","environmental/other",,,,,"SAMN07645989",,"blaCMY-2,blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704219",,"PDT000240694.2","2017-09-14T23:30:04Z","USA:MI","animal-cattle-steer","environmental/other",,,,,"SAMN07645992",,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704210",,"PDT000240695.2","2017-09-14T23:30:05Z","USA:NE","animal-swine-market swine","environmental/other",,,,,"SAMN07645983",,"blaEC,blaTEM-1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704214",,"PDT000240696.2","2017-09-14T23:30:05Z","USA:PA","animal-cattle-steer","environmental/other",,,,,"SAMN07645987",,"aph(3'')-Ib,aph(6)-Id,blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704211",,"PDT000240697.2","2017-09-14T23:30:05Z","USA:NE","animal-swine-market swine","environmental/other",,,,,"SAMN07645984",,"aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaEC,blaTEM-1,dfrA5,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704226",,"PDT000240701.2","2017-09-14T23:30:06Z","USA:WI","Animal-Turkey-Young Turkey","environmental/other",,,,,"SAMN07645998",,"blaCMY-2,blaCTX-M-1,blaEC,mph(A),sul2","PDG000000004.1583"
"E.coli and Shigella","FSIS11704313",,"PDT000241656.2","2017-09-19T22:35:41Z","USA:NE","animal-swine-market swine","environmental/other",,,,,"SAMN07665806",,"aadA1,aadA2,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,cmlA1,qacL,sul3","PDG000000004.1583"
"E.coli and Shigella","FSIS11704316",,"PDT000241662.2","2017-09-19T22:35:42Z","USA:OH","animal-cattle-dairy cow","environmental/other",,,,,"SAMN07665809",,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,floR,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704318",,"PDT000241667.2","2017-09-19T22:35:42Z","USA:IL","animal-swine-market swine","environmental/other",,,,,"SAMN07665811",,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704314",,"PDT000241668.2","2017-09-19T22:35:43Z","USA:NC","animal-swine-market swine","environmental/other",,,,,"SAMN07665807",,"aadA1,blaEC,blaTEM-1,sat2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704315",,"PDT000241671.2","2017-09-19T22:35:43Z","USA:WI","animal-cattle-dairy cow","environmental/other",,,,,"SAMN07665808",,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,floR,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704317",,"PDT000241673.2","2017-09-19T22:35:44Z","USA:IL","animal-swine-sow","environmental/other",,,,,"SAMN07665810",,"aadA1,aadA2,blaEC,cmlA1,dfrA12,sul3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS11704319",,"PDT000241674.2","2017-09-19T22:35:44Z","USA:AR","Animal-Turkey-Young Turkey","environmental/other",,,,,"SAMN07665812",,"aph(3'')-Ib,aph(6)-Id,blaEC,blaHER-3,blaTEM-1,sul2,tet(A),tet(B)","PDG000000004.1583"
"E.coli and Shigella","N60592",,"PDT000241770.1","2017-09-18T02:02:32Z","USA:OR","ground turkey","environmental/other",,,,,"SAMN07624462","GCA_002307515.1","aac(3)-VIa,aadA1,blaCTX-M-27,blaEC,blaTEM-1,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","N63148",,"PDT000241771.1","2017-09-18T02:02:36Z","USA:OR","ground turkey","environmental/other",,,,,"SAMN07624463","GCA_002307525.1","blaCTX-M-27,blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","N58201",,"PDT000241772.1","2017-09-18T02:03:05Z","USA:MD","chicken breast","environmental/other",,,,,"SAMN07624460","GCA_002307555.1","blaCTX-M-1,blaEC,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","N60559",,"PDT000241773.1","2017-09-18T02:03:06Z","USA:OR","Chicken breasts","environmental/other",,,,,"SAMN07624461","GCA_002307565.1","aac(3)-IId,blaCTX-M-1,blaEC,blaTEM-1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","N56041",,"PDT000241774.1","2017-09-18T02:03:44Z","USA:TN","ground turkey","environmental/other",,,,,"SAMN07624458","GCA_002307595.1","aph(3'')-Ib,aph(6)-Id,blaCTX-M-27,blaEC,blaHER-3,blaTEM-1,catA1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","N53976",,"PDT000241775.1","2017-09-18T02:04:05Z","USA:MD","ground turkey","environmental/other",,,,,"SAMN07624457","GCA_002307615.1","blaCTX-M-1,blaEC,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","N56738",,"PDT000241776.1","2017-09-18T02:04:40Z","USA:TN","ground turkey","environmental/other",,,,,"SAMN07624459","GCA_002307635.1","aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCTX-M-27,blaEC,blaTEM-1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","N43684",,"PDT000241777.1","2017-09-18T02:05:09Z","USA:OR","chicken breast","environmental/other",,,,,"SAMN07624453","GCA_002307655.1","blaCTX-M-1,blaEC,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","1943",,"PDT000241778.1","2017-09-18T16:32:11Z","United Kingdom: Scotland, Edinburgh",,"environmental/other","canine",,,,"SAMN07618127","GCA_002310555.1","blaCMY-2,blaEC,blaTEM-1,catB3,dfrA1","PDG000000004.1583"
"E.coli and Shigella","317",,"PDT000241779.1","2017-09-18T16:32:33Z","United Kingdom: Scotland, Edinburgh",,"environmental/other","canine",,,,"SAMN07618128","GCA_002310575.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","144",,"PDT000241780.1","2017-09-18T16:32:58Z","United Kingdom: Scotland, Edinburgh",,"environmental/other","canine",,,,"SAMN07618126","GCA_002310595.1","aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaEC,blaTEM-1,dfrA5,sul2","PDG000000004.1583"
"E.coli and Shigella","1190",,"PDT000241781.1","2017-09-18T16:34:39Z","United Kingdom: Scotland, Edinburgh",,"environmental/other","canine",,,,"SAMN07618121","GCA_002310615.1","blaEC,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella","1105",,"PDT000241782.1","2017-09-18T16:35:01Z","United Kingdom: Scotland, Edinburgh",,"environmental/other","canine",,,,"SAMN07618120","GCA_002310635.1","blaEC-5","PDG000000004.1583"
"E.coli and Shigella","746",,"PDT000241783.1","2017-09-18T16:36:49Z","United Kingdom: Scotland, Edinburgh",,"environmental/other","canine",,,,"SAMN07618129","GCA_002310655.1","blaCMY-2,blaEC,sul2","PDG000000004.1583"
"E.coli and Shigella","127",,"PDT000241784.1","2017-09-18T16:38:39Z","United Kingdom: Scotland, Edinburgh",,"environmental/other","canine",,,,"SAMN07618123","GCA_002310675.1","aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-2,blaEC,blaTEM-190,catA1,dfrA1,dfrA17,qacEdelta1,sat2,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella","1428",,"PDT000241785.1","2017-09-18T16:40:29Z","United Kingdom: Scotland, Edinburgh",,"environmental/other","canine",,,,"SAMN07618125","GCA_002310695.1","blaCMY-2,blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","1223",,"PDT000241786.1","2017-09-18T16:42:16Z","United Kingdom: Scotland, Edinburgh",,"environmental/other","canine",,,,"SAMN07618122","GCA_002310715.1","aadA5,aph(3')-Ia,blaCMY-2,blaEC,catA1,dfrA17,mph(A),qacEdelta1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella","1283",,"PDT000241787.1","2017-09-18T16:42:47Z","United Kingdom: Scotland, Edinburgh",,"environmental/other","canine",,,,"SAMN07618124","GCA_002310735.1","aph(6)-Id,blaCMY-2,blaEC,dfrA14,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","342959","Escherichia coli","PDT000242169.2","2017-09-21T06:35:04Z","United Kingdom: United Kingdom","food","environmental/other","Not available",,,,"SAMN07672651",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","348000","Escherichia coli","PDT000242217.2","2017-09-21T06:35:18Z","United Kingdom: United Kingdom",,"environmental/other","Not available",,,,"SAMN07672725",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","357999","Escherichia coli","PDT000242271.2","2017-09-21T06:35:33Z","United Kingdom: United Kingdom","food","environmental/other","Not available",,,,"SAMN07672944",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","F469",,"PDT000242493.1","2017-09-21T01:02:46Z","USA: Nebraska","feces","environmental/other","Sus scrofa",,,,"SAMN07488860","GCA_002319135.1","blaEC,blaTEM-1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","JAN 020",,"PDT000242494.1","2017-09-21T01:03:15Z","USA: Southeast","beef trim","environmental/other",,,,,"SAMN07488865","GCA_002319155.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","F498",,"PDT000242495.1","2017-09-21T01:03:31Z","USA: Minnesota","feces","environmental/other","Sus scrofa",,,,"SAMN07488861","GCA_002319165.1","aadA1,aph(3')-IIa,aph(6)-Ic,blaEC,ble,sat2,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","F426",,"PDT000242496.1","2017-09-21T01:03:35Z","USA: Iowa","feces","environmental/other","Sus scrofa",,,,"SAMN07488859","GCA_002319195.1","aadA1,aadA2,aph(3'')-Ib,aph(6)-Id,blaEC,cmlA1,qacL,sul2,sul3,tet(B)","PDG000000004.1583"
"E.coli and Shigella","IMP 886",,"PDT000242497.1","2017-09-21T01:03:40Z","Uruguay","beef trim","environmental/other",,,,,"SAMN07488864","GCA_002319185.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","F344",,"PDT000242498.1","2017-09-21T01:03:58Z","USA: Iowa","feces","environmental/other","Sus scrofa",,,,"SAMN07488857","GCA_002319235.1","aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","IMP 871",,"PDT000242507.1","2017-09-21T01:08:31Z","Uruguay","beef trim","environmental/other",,,,,"SAMN07488863","GCA_002319415.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","F328",,"PDT000242510.1","2017-09-21T01:10:19Z","USA: Minnesota","feces","environmental/other","Sus scrofa",,,,"SAMN07488855","GCA_002319475.1","aadA1,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,cmlA1,qacL,sul3,tet(B)","PDG000000004.1583"
"E.coli and Shigella","F500",,"PDT000242511.1","2017-09-21T01:10:31Z","USA: Iowa","feces","environmental/other","Sus scrofa",,,,"SAMN07488862","GCA_002319485.1","aadA1,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","F322",,"PDT000242512.1","2017-09-21T01:10:54Z","USA: Iowa","feces","environmental/other","Sus scrofa",,,,"SAMN07488854","GCA_002319525.1","blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","F352",,"PDT000242516.1","2017-09-21T01:11:54Z","USA: Nebraska","feces","environmental/other","Sus scrofa",,,,"SAMN07488858","GCA_002319595.1","blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","F313",,"PDT000242518.1","2017-09-21T01:12:24Z","USA: Iowa","feces","environmental/other","Sus scrofa",,,,"SAMN07488853","GCA_002319615.1","blaEC,sul2,tet(B)","PDG000000004.1583"
